Trailer_id,Title,ReleaseYear,Studio,OpeningTheaters,ViewCount,LikeCount,DislikeCount,LikeDislikeRatio,CommentCount,positiveWordsBL,negativeWordsBL,netSentimentBL,scoreAbsoluteAFINN,budget,OpeningWeekendGross,genre,mpaaRating,TotalGross
fAfqqHwgI1U,Dog Days (2018),2018,LD,"2,442",6677765,15064,2907,5.18,1536,532,347,185,981,10000000,"$2,554,766 ",Comedy,PG,"$6,809,080 "
JqfuKsoEEms,Hotel Artemis,2018,Global Road,"2,407",16085464,9983,1201,8.31,932,420,231,189,675,15000000,"$3,232,790 ",Action,R,"$6,708,147 "
BF2Ksrxu_QY,The Snowman,2017,Uni.,"1,812",13391064,73406,5072,14.47,10518,3282,5608,-2326,-1882,35000000,"$3,372,565 ",Thriller,R,"$6,700,035 "
--8nr2kt4uk,A.X.L.,2018,Global Road,"1,710",10777127,17637,2437,7.24,1252,636,483,153,862,10000000,"$2,798,229 ",Other,PG,"$6,494,871 "
pVfmdLO2Ui8,The Young Messiah,2016,Focus,"1,761",2261072,7929,2515,3.15,3757,1642,1741,-99,1661,18500000,"$3,294,876 ",Drama,PG-13,"$6,490,401 "
b_BdzqsIX6A,Little Boy,2015,ORF,"1,045",6712613,28252,1474,19.17,2724,1606,1147,459,1646,10000000,"$2,750,356 ",Drama,PG-13,"$6,485,961 "
PltWQ8kQe04,Same Kind of Different as Me,2017,PFR,"1,362",637165,3269,747,4.38,690,442,416,26,402,6500000,"$2,591,985 ",Drama,PG-13,"$6,423,605 "
yhd-yvMjImU,Southside with You,2016,RAtt.,813,697924,1563,262,5.97,305,163,224,-61,-114,1500000,"$2,868,403 ",Drama,PG-13,"$6,304,223 "
kIbrdr-2I6A,Believe,2013,ORF,"1,037",3424545,3219,685,4.7,483,267,214,53,148,5000000,"$2,007,567 ",Other,PG,"$6,206,566 "
66aOpcEchZk,Unbroken: Path to Redemption,2018,PFR,"1,620",4332507,989,80,12.36,97,83,32,51,156,13000000,"$2,238,723 ",Drama,PG-13,"$6,140,602 "
eVvkRlA12rU,The Hurricane Heist,2018,ENTMP,"2,402",9793103,287,158,1.82,97,53,53,0,50,35000000,"$3,024,399 ",Action,PG-13,"$6,115,825 "
dRvKm__GrqU,Every Day (2018),2018,Orion,"1,667",6817348,30729,1270,24.2,2309,2417,750,1667,4072,4900000,"$3,016,149 ",Drama,PG-13,"$6,102,076 "
Lo5YcAYSVac,Just Getting Started,2017,BG,"2,161",1006119,2974,289,10.29,171,91,62,29,130,22000000,"$3,201,459 ",Comedy,PG-13,"$6,069,605 "
a-q0rE2Bejc,Chasing Mavericks,2012,Fox,"2,002",2004873,4290,113,37.96,174,73,52,21,78,20000000,"$2,268,274 ",Drama,PG,"$6,002,756 "
_ZTQw2DqkZg,The Loft,2015,ORF,"1,841",4963236,12484,1550,8.05,339,87,109,-22,-12,16000000,"$2,747,342 ",Thriller,R,"$6,002,684 "
WRQv9xMQ3E0,Fahrenheit 11/9,2018,Briarcliff,"1,719",3339202,11464,9679,1.18,9409,7133,8861,-1728,-6846,4000000,"$3,008,563 ",Other,R,"$5,985,895 "
UXPhLXuJ90I,Death of a Nation,2018,QF,"1,005",1216891,19351,3430,5.64,6413,4700,5023,-323,-495,6000000,"$2,356,522 ",Other,PG-13,"$5,885,881 "
KCUBHlqzFDE,All Saints,2017,Affirm,846,281990,564,70,8.06,78,74,48,26,103,2000000,"$1,514,278 ",Drama,PG,"$5,802,208 "
cBezc1S1BAQ,Suburbicon,2017,Par.,"2,046",4505452,18579,1375,13.51,1757,1006,1238,-232,-97,25000000,"$2,840,246 ",Comedy,R,"$5,775,178 "
pxOSPfUw3qw,"I, Frankenstein",2015,Fox,"2,797",6892422,18412,4185,4.399522103,6597,4871,5370,-499,427,65000000,"$2,469,341 ",Horror,PG-13,"$5,775,076 "
ktiMVKeA9QM,Closed Circuit,2013,Focus,870,1760348,1580,112,14.11,165,88,90,-2,12,16000000,"$2,464,931 ",Thriller,R,"$5,750,401 "
Jl0Duw2B8zk,God's Not Dead: A Light in Darkness,2018,PFR,"1,693",382110,3867,937,4.13,1491,852,1204,-352,-598,13000000,"$2,689,677 ",Drama,PG,"$5,728,940 "
Ac5wrM2uYbk,Kin,2018,LGF,"2,141",8988524,8804,518,17,1013,630,528,102,252,30000000,"$3,035,618 ",Sci-Fi,PG-13,"$5,718,096 "
nx3ctBjG6yI,The Man Who Invented Christmas,2017,BST,626,3227199,2412,167,14.44,508,385,257,128,495,13000000,"$1,357,129 ",Drama,PG,"$5,676,486 "
3KiagxENUv4,For Greater Glory,2012,ArcEnt,757,337030,1050,29,36.21,180,278,209,69,183,12000000,"$1,885,608 ",Drama,R,"$5,672,846 "
zeo-q-8MOQ4,Cesar Chavez,2014,LGF,664,301618,1820,79,23.04,321,256,163,93,254,10000000,"$2,861,528 ",Drama,PG-13,"$5,571,497 "
lvYPxZpstkE,Won't Back Down,2012,Fox,"2,515",555815,1425,214,6.66,507,660,717,-57,-64,19000000,"$2,603,370 ",Drama,PG,"$5,310,554 "
zQ6ny-fROX8,Bleed for This,2016,ORF,"1,549",6740089,51844,871,59.52,2981,1320,792,528,1980,6000000,"$2,366,810 ",Drama,R,"$5,083,906 "
ri1Cc3Yz09U,Action Point,2018,Par.,"2,032",5883948,29923,2976,10.05,2318,1036,1167,-131,-578,19000000,"$2,390,164 ",Comedy,R,"$5,059,608 "
SagsqxiVStM,Beirut,2018,BST,755,7034101,2250,3513,0.64,1429,1024,1608,-584,-1641,15000000,"$1,734,497 ",Drama,R,"$5,019,226 "
7-bZLM3I-C0,Gringo,2018,STX,"2,404",2449690,9772,867,11.27,762,357,339,18,393,7500000,"$2,722,420 ",Comedy,R,"$4,969,853 "
mkmzXVwLtH0,The Apparition,2012,WB,810,5022728,8464,947,8.94,2792,1389,2110,-721,-896,17000000,"$2,841,488 ",Thriller,PG-13,"$4,936,819 "
r2evZhYgPTM,90 Minutes in Heaven,2015,Gold.,878,465810,909,142,6.4,583,335,382,-47,19,5000000,"$2,035,273 ",Drama,PG-13,"$4,842,699 "
SF8WPk6_CbQ,Incarnate,2016,BH Tilt,"1,737",2103940,3451,379,9.11,513,226,370,-144,-172,5000000,"$2,534,884 ",Horror,PG-13,"$4,799,774 "
mSolF3QBVBY,Samson,2018,PFR,"1,249",18396939,70206,7848,8.95,10822,4607,5168,-561,1783,50000000,"$1,942,569 ",Drama,PG-13,"$4,719,928 "
Y_NiP_bqlns,True Story,2015,FoxS,831,14841385,57261,1159,49.41,3670,2055,1438,617,3974,13000000,"$1,950,214 ",Drama,R,"$4,719,695 "
UDx7ieTS2tA,Hands of Stone,2016,Wein.,810,5499299,5747,3250,1.77,860,52,43,9,50,13000000,"$1,751,388 ",Drama,R,"$4,712,792 "
b5kwtJkUdpA,Life Itself (2018),2018,Amazon,"2,609",12081229,12490,526,23.75,777,449,345,104,537,10000000,"$2,123,463 ",Drama,R,"$4,095,431 "
rqmHSR0bFU8,Morgan,2016,Fox,"2,020",5956326,11272,1358,8.3,2228,899,910,-11,893,8000000,"$2,012,709 ",Sci-Fi,R,"$3,915,251 "
Tf4sa0BVJVw,Max Steel,2016,ORF,"2,034",33071184,128180,26934,4.76,17828,7924,6441,1483,4833,10000000,"$2,182,216 ",Action,PG-13,"$3,818,664 "
Tbrmvf3HD68,Sgt. Stubby: An American Hero,2018,FunAcad,"1,633",455631,1033,501,2.06,62,35,19,16,55,25000000,"$1,164,403 ",Animation,PG,"$3,782,328 "
8FGdETDP-eA,The Cold Light of Day,2012,LG/S,"1,511",352596,274,29,9.45,64,5,17,-12,-25,20000000,"$1,831,588 ",Action,PG-13,"$3,763,583 "
ZOhSbNJ7MqI,Scouts Guide to the Zombie Apocalypse,2015,Par.,"1,509",3460603,17892,954,18.75,959,439,484,-45,546,15000000,"$1,841,007 ",Comedy,R,"$3,703,046 "
AqU0FdJQC_0,Rules Don't Apply,2016,Fox,"2,382",5413425,29732,463,64.22,417,157,106,51,182,25000000,"$1,589,625 ",Comedy,PG-13,"$3,652,206 "
SRVzyiM8Sgo,Table 19,2017,FoxS,868,14252386,84986,2575,33,2764,1300,730,570,2236,5000000,"$1,597,928 ",Comedy,PG-13,"$3,614,896 "
w_CybW-Ym90,Phoenix Forgotten,2017,CLF,"1,626",6863596,4619,1137,4.06,935,319,480,-161,-205,2800000,"$1,816,499 ",Horror,PG-13,"$3,600,146 "
gZzAeYWXFpk,We Are Your Friends,2015,WB,"2,333",17722441,81420,8894,9.15,5948,3118,2656,462,923,2000000,"$1,767,308 ",Drama,R,"$3,591,417 "
2ZiNWzqll04,Bad Samaritan,2018,Electric,"2,007",18759530,593,30,19.77,110,108,81,27,119,13000000,"$1,726,868 ",Horror,R,"$3,435,047 "
gxTuEC8RMzE,Nitro Circus the Movie 3D,2012,ArcEnt,800,3788044,14910,290,51.41,1880,817,668,149,-488,7000000,"$1,183,701 ",Comedy,PG-13,"$3,377,618 "
AF9QT43uDQU,Atlas Shrugged: Part II,2012,ADC,"1,012",1509256,2672,469,5.7,1626,2498,2331,167,396,10000000,"$1,751,572 ",Drama,PG-13,"$3,336,053 "
kuTBea8_-LY,7 Days in Entebbe,2018,Focus,838,5813769,8044,1450,5.55,1910,945,1286,-341,-635,13000000,"$1,592,645 ",Action,PG-13,"$3,326,885 "
NApJNjPTqZs,Stand Up Guys,2013,LGF,659,1894502,3343,177,18.89,676,409,300,109,511,15000000,"$1,486,390 ",Comedy,R,"$3,310,031 "
ZT1wb8_tcYU,The Fifth Estate,2013,BV,"1,769",3738300,13260,1207,10.99,3253,2467,2592,-125,477,28000000,"$1,673,351 ",Drama,R,"$3,255,008 "
OtSzAEvBIK0,Before I Go To Sleep,2014,CE,"1,902",2910220,3347,371,9.02,254,119,99,20,149,22000000,"$1,843,347 ",Thriller,R,"$3,242,457 "
jtvcb5N_kek,Rock The Kasbah,2015,ORF,"2,012",2182742,5007,679,7.37,460,241,235,6,248,15000000,"$1,470,592 ",Comedy,R,"$3,020,664 "
fgz6sX6jYaI,God Bless the Broken Road,2018,Free,"1,272",5349061,2609,31,84.16,32,67,37,30,54,7700000,"$1,386,254 ",Drama,PG,"$2,833,486 "
8LWy9hBy0Kk,The Identical,2014,Free,"1,956",518927,852,78,10.92,62,34,37,-3,6,16000000,"$1,587,137 ",Drama,PG,"$2,827,666 "
5z3_vcRbi7k,Captive (2015),2015,Par.,806,5222712,5552,402,13.81,709,315,343,-28,-98,2000000,"$1,393,243 ",Thriller,PG-13,"$2,583,301 "
nFaiZI_UCVc,Newsies: The Broadway Musical,2017,Fathom,780,380147,1532,10,153.2,194,98,29,69,244,2000000,"$1,333,538 ",Other,PG,"$2,545,060 "
xrnEp8WLH0g,LBJ,2017,Electric,659,500587,2637,280,9.42,581,320,349,-29,-173,20000000,"$1,110,565 ",Drama,R,"$2,470,979 "
H_U-i1IZx9Q,Tulip Fever,2017,Wein.,765,5050509,1594,1020,1.56,150,30,12,18,42,25000000,"$1,158,017 ",Drama,R,"$2,455,635 "
3GkDLKtnwTY,Hillsong - Let Hope Rise,2016,PFR,816,517501,2766,73,37.89,239,177,74,103,402,10000000,"$1,357,243 ",Other,PG,"$2,394,386 "
eMmCyA8jcSQ,The Resurrection of Gavin Stone_,2017,BH Tilt,890,3924791,3400,920,3.7,563,377,291,86,448,2000000,"$1,206,771 ",Comedy,PG,"$2,303,792 "
p7yt_t3nZKA,Collide,2017,ORF,"2,045",3335788,7955,821,9.69,933,459,380,79,305,21500000,"$1,512,824 ",Action,PG-13,"$2,280,004 "
udOir1ucj38,My All American,2015,CE,"1,565",959863,4686,112,41.84,291,127,82,45,146,20000000,"$1,365,000 ",Drama,PG,"$2,246,000 "
yaPgK073xEg,Jem and the Holograms,2015,Uni.,"2,413",2208107,12991,17836,0.73,8337,5565,6219,-654,-1249,5000000,"$1,375,320 ",Other,PG,"$2,184,640 "
a80Hmk7vGSQ,Demolition,2016,FoxS,854,3705972,15400,536,28.73,542,265,197,68,257,10000000,"$1,100,042 ",Drama,R,"$1,978,592 "
4smlRW3QFh0,Assassination Nation,2018,Neon,"1,403",10232464,219,152,1.44,129,91,162,-71,-269,15000000,"$1,050,021 ",Thriller,R,"$1,951,748 "
BCQJnOn0ru0,Tusk,2014,A24,602,4021938,9898,1199,8.26,5428,1428,2417,-989,-731,3000000,"$846,831 ",Horror,R,"$1,826,705 "
tuDnM-nWhxE,Moses,2018,Fathom,673,1173395,133,17,7.82,78,75,60,15,92,13000000,"$416,047 ",Drama,Unrated,"$1,807,117 "
oDD3I0uOlqY,Free Fire,2017,A24,"1,070",2518683,9354,683,13.7,970,588,409,179,523,7000000,"$994,431 ",Comedy,R,"$1,799,312 "
m0zDwMQ9Oak,The Letters,2015,Free,886,144193,660,39,16.92,157,99,109,-10,43,20000000,"$700,683 ",Drama,PG,"$1,647,416 "
r991pr4Fohk,Professor Marston & the Wonder Women,2017,Annapurna,"1,229",2937946,13357,1161,11.5,1199,1013,564,449,677,13000000,"$736,883 ",Drama,R,"$1,584,759 "
K9XBWiSuM-A,The Stray,2017,Purd.,640,4656033,42,4,10.5,5,1,2,-1,7,13000000,"$596,547 ",Other,PG,"$1,579,440 "
z4FslottUKo,Persecuted,2014,MNE,736,588910,571,740,0.77,1043,891,1382,-491,-705,15000000,"$851,391 ",Thriller,PG-13,"$1,558,836 "
fm7qxI3gmpw,Jane Got a Gun,2016,Wein.,"1,210",1702023,2241,269,8.33,412,204,179,25,104,25000000,"$835,572 ",Drama,R,"$1,513,793 "
cipOTUO0CmU,The Neon Demon,2016,BG,783,9485052,36588,4231,8.65,4955,2440,2116,324,1505,7000000,"$589,014 ",Horror,R,"$1,333,124 "
Ku5Huuw7fUU,Little Women (2018),2018,Pinnacle,643,761183,10103,961,10.51,857,766,336,430,1037,15000000,"$705,063 ",Drama,PG-13,"$1,315,609 "
_z80N5C-CHY,Beautifully Broken,2018,AAE,651,2981228,656,68,9.65,22,30,9,21,54,13000000,"$589,155 ",Drama,PG-13,"$1,200,824 "
fv0NlYLrRaM,Phantom (2013),2013,RCR,"1,118",3313065,2452,293,8.37,776,481,477,4,39,18000000,"$508,000 ",Thriller,R,"$1,034,589 "
vTMc8904API,Believe (2016),2016,Free,638,159691,553,59,9.37,96,128,76,52,127,3500000,"$477,387 ",Other,PG,"$890,303 "
A4vqHV44eZE,The D Train,2015,IFC,"1,009",2103740,2484,410,6.06,388,201,253,-52,-115,3000000,"$447,661 ",Comedy,R,"$673,151 "
6B7JH30oCME,The Bronze,2016,SPC,"1,167",982430,2391,148,16.16,308,106,97,9,156,3500000,"$386,328 ",Comedy,R,"$615,816 "
HodFzcJHIYI,23 Blast,2014,OAE,617,1899509,13853,154,89.95,122,70,44,26,155,1000000,"$337,091 ",Drama,PG-13,"$549,185 "
pVjNjfT1A8c,Shine (2018),2018,GVN,609,2815164,674,57,11.8245614,96,168,154,14,24,1000000,"$205,842 ",Drama,R,"$333,388 "
H1oF7bLKBEc,The Bounce Back,2016,VPD,615,536829,2285,91,25.11,113,47,39,8,50,3000000,"$227,354 ",Comedy,PG-13,"$321,910 "
